stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,latitude,longitude,geocode_query,geocoded
38,River Tungabhadra At Honnali Bridge,River,KARNATAKA,2021,Unsafe,5.2,BOD,27.0,7.1,7.8,329.0,3.4,0.3,,,,14.2389785,75.6457434,"honnali, Karnataka, India",True
1029,"River Tungabhadra At Haralahalli Bridge,",River,KARNATAKA,2021,Unsafe,2.229,BOD,27.5,6.9,8.0,380.0,2.6,0.365,,,,13.0236469,76.0551085,"haralahalli, Karnataka, India",True
1168,"River Tunga At D/S Of Shimoga Town,",River,KARNATAKA,2021,Unsafe,7.429,BOD,27.5,6.2,7.35,275.0,4.15,0.8,,,,13.1016788,77.5756532,"town, Karnataka, India",True
1896,River Tungabhadra At Confluence Point Of Tunga And Bhadra At Kudli,River,KARNATAKA,2021,Unsafe,3.714,BOD,28.5,7.05,7.9,188.5,3.0,0.56,,,,18.1124192,77.3351885,"kudli, Karnataka, India",True
1091,River Bhadra At Malleswaram D/S Of Kiocl,River,KARNATAKA,2021,Safe,0.0,,25.0,6.95,6.8,88.0,1.4,0.3,30.0,200.0,,13.2097914,75.2503201,"kiocl, Karnataka, India",True
1387,"River Bhadra At D/S Of Bhadravathi,",River,KARNATAKA,2021,Unsafe,7.505,"DO, BOD",28.5,5.6,7.6,250.0,4.9,0.71,,,,13.8363715,75.6447514,"bhadra bhadravathi, Karnataka, India",True
1169,"River Bhadra At D/S Of Kiocl Road Bridge, Near Holehunnur,",River,KARNATAKA,2021,Unsafe,2.971,BOD,28.0,6.4,7.75,240.5,2.8,0.66,,,,,,,False
2765,"River Bhadra At U/S Of Mpm,",River,KARNATAKA,2021,Unsafe,1.114,BOD,28.5,6.35,7.7,220.0,2.3,0.67,,,,13.4893942,75.5273902,"bhadra, Karnataka, India",True
2771,"River Bhadra At U/S Of Kiocl,",River,KARNATAKA,2021,Safe,0.0,,24.5,7.05,6.75,83.0,1.3,0.3,27.0,195.0,,13.2097914,75.2503201,"kiocl, Karnataka, India",True
1895,River Kagina D/S Of Sewage Disposal Point,River,KARNATAKA,2021,Unsafe,6.313,"BOD, Fecal Coliform",29.5,7.55,8.1,594.5,2.55,0.9,1275.0,5400.0,,13.3067379,77.6125389,"disposal, Karnataka, India",True
2777,"River Kagina At Shahabad Bridge,",River,KARNATAKA,2021,Unsafe,5.296,"BOD, Fecal Coliform",30.0,7.35,7.75,597.5,2.5,0.7,480.0,2210.0,,17.220367,77.3708457,"kagina shahabad, Karnataka, India",True
1198,"River Cauvery At Napokulu Bdg (D/S),",River,KARNATAKA,2021,Safe,0.0,,21.0,7.15,7.55,92.0,1.25,0.65,35.0,245.0,,,,,False
1195,"River Cauvery At Kushal Nagar U/S (Near Baichanahalli),",River,KARNATAKA,2021,Safe,0.0,,23.0,6.75,7.6,99.5,1.6,3.29,45.5,380.0,,12.4540512,75.9538266,"baichanahalli, Karnataka, India",True
33,"River Cauvery At Krs Dam, Balamurikshetra",River,KARNATAKA,2021,Unsafe,4.283,Fecal Coliform,23.0,6.7,8.05,206.5,1.75,1.605,255.0,1170.0,,,,,False
1171,"River Cauvery At Sri Rangapattanna, D/S Of Road Bdg.,",River,KARNATAKA,2021,Unsafe,4.802,"BOD, Fecal Coliform",25.0,6.3,8.15,283.0,2.5,2.28,315.0,1850.0,,,,,False
1386,"River Cauvery At D/S Of Karekuara Village,",River,KARNATAKA,2021,Unsafe,4.47,Fecal Coliform,23.0,6.65,7.85,212.0,1.85,1.75,295.0,1250.0,,12.9305838,77.6920571,"village, Karnataka, India",True
34,River Cauvery At Sathyagalam Bridge,River,KARNATAKA,2021,Unsafe,4.381,Fecal Coliform,24.0,6.7,8.0,280.0,1.95,1.75,275.0,1250.0,,,,,False
2773,"River Cauvery At Bannur Bridge,",River,KARNATAKA,2021,Unsafe,4.115,Fecal Coliform,23.0,6.4,8.25,277.0,2.0,1.5,225.0,1170.0,,12.3053048,76.6959064,"cauvery bannur, Karnataka, India",True
2774,"River Cauvery At Ranganathittu,",River,KARNATAKA,2021,Unsafe,4.209,"BOD, Fecal Coliform",24.0,6.4,8.15,232.5,2.25,1.94,220.0,1200.0,,12.4280703,76.653645,"ranganathittu, Karnataka, India",True
3566,River Cauvery At Krs Dam Mandya,River,KARNATAKA,2021,Unsafe,3.764,Fecal Coliform,23.0,6.85,8.0,196.0,1.35,1.2,176.0,735.0,,12.6368939,76.7275477,"mandya, Karnataka, India",True
3568,River Cauvery At Water Supply Intake Point To Srirangapatna Town,River,KARNATAKA,2021,Unsafe,4.23,Fecal Coliform,25.0,6.6,8.05,225.5,1.9,1.86,245.0,1320.0,,13.1016788,77.5756532,"town, Karnataka, India",True
3569,River Cauvery At Water Supply Intake Point To Mandya Town,River,KARNATAKA,2021,Unsafe,4.308,Fecal Coliform,24.5,6.55,8.2,227.0,2.0,1.84,260.0,1300.0,,13.1016788,77.5756532,"town, Karnataka, India",True
3570,River Cauvery D/S Of Kr Nagar Bridge,River,KARNATAKA,2021,Unsafe,3.768,Fecal Coliform,23.5,6.4,8.0,286.0,1.9,1.75,176.5,965.0,,12.9730088,77.5804711,"nagar, Karnataka, India",True
3571,River Cauvery U/S Of Kr Nagar,River,KARNATAKA,2021,Unsafe,2.721,Fecal Coliform,23.5,6.85,8.1,281.0,1.4,1.05,96.5,760.0,,12.9730088,77.5804711,"nagar, Karnataka, India",True
3573,River Cauvery D/S Of Kushalanagar Town,River,KARNATAKA,2021,Safe,0.0,,23.0,6.85,7.75,402.5,1.6,3.4,34.0,335.0,,13.1016788,77.5756532,"town, Karnataka, India",True
3574,River Cauvery At Water Supply Intake Point To Madikeri Town,River,KARNATAKA,2021,Safe,0.0,,21.5,7.15,7.5,79.0,1.25,0.59,27.5,245.0,,13.1016788,77.5756532,"town, Karnataka, India",True
3576,River Cauvery At Water Supply Intake Point To Mysore Pump House,River,KARNATAKA,2021,Unsafe,2.803,Fecal Coliform,23.5,6.9,8.1,232.0,1.25,1.34,100.5,735.0,,12.967488,77.7143126,"house, Karnataka, India",True
3578,River Cauvery D/S Of Maddur Water Supply Treatment Plant At Bachalli,River,KARNATAKA,2021,Unsafe,4.023,Fecal Coliform,24.0,6.45,8.05,272.5,1.9,2.3,210.5,1100.0,,12.6720777,75.7562095,"bachalli, Karnataka, India",True
3579,River Cauvery At Water Supply Intake Point At Kollegala Dasanapura,River,KARNATAKA,2021,Unsafe,4.426,Fecal Coliform,23.0,6.55,8.0,286.5,2.0,1.805,285.0,1400.0,,12.7467724,77.7742876,"dasanapura, Karnataka, India",True
3581,River Cauvery At Water Supply Intake Point At T K Halli,River,KARNATAKA,2021,Unsafe,3.623,Fecal Coliform,24.0,6.45,7.85,269.5,2.0,2.0,160.5,915.0,,17.8401056,76.8684901,"halli, Karnataka, India",True
4109,River Cauvery Before Confluence At Sangam,River,KARNATAKA,2021,Unsafe,8.207,"DO, BOD, Fecal Coliform",25.0,5.95,7.6,423.0,4.0,1.35,7075.0,46800.0,34.0,13.0059246,77.5789838,"sangam, Karnataka, India",True
4099,"River Cauvery D/S Barachuki Falls, Sathegala, Kollegala",River,KARNATAKA,2021,Unsafe,3.666,Fecal Coliform,23.0,6.45,8.2,300.5,1.75,2.05,165.0,1070.0,,12.170079,77.1462741,"kollegala, Karnataka, India",True
4101,"River Gundal At Gundal Reservoir, Kollegala Tq & Chamarajanagara Dist",River,KARNATAKA,2021,Unsafe,2.852,Fecal Coliform,22.5,7.1,7.75,140.0,1.15,0.65,103.0,525.0,,12.5947183,75.4415106,"dist, Karnataka, India",True
4102,River Cauvery D/S At Bhagamandala Bridge,River,KARNATAKA,2021,Unsafe,1.927,DO,21.0,4.3,7.5,71.0,1.4,0.525,30.0,245.0,,12.3813118,75.5157832,"cauvery bhagamandala, Karnataka, India",True
4103,"River Cauvery D/S At Kanive Ramalingeswara Temple Bridge, Kushalnagar",River,KARNATAKA,2021,Safe,0.0,,23.5,6.8,7.75,107.5,1.55,1.05,28.5,295.0,,12.4585525,75.961437,"kushalnagar, Karnataka, India",True
30052,River Cauvery At Ajjibore (Bangalore),River,KARNATAKA,2021,Unsafe,6.283,Fecal Coliform,24.0,9.65,8.45,359.0,1.4,0.57,1666.5,5315.0,,12.9767936,77.590082,"bangalore, Karnataka, India",True
1893,River Yagachi Near Pumping Station. Hassan City,River,KARNATAKA,2021,Unsafe,4.835,"DO, BOD, Fecal Coliform",24.0,5.15,7.4,385.0,2.3,0.3,320.0,2450.0,,13.0222347,77.5671832,"city, Karnataka, India",True
1199,River Hemavati At D/S Of Holenarasipura Town At Ramadevala Weir,River,KARNATAKA,2021,Unsafe,3.198,Fecal Coliform,25.5,6.5,7.2,150.0,1.5,0.3,124.0,900.0,,13.4143896,74.7645804,"weir, Karnataka, India",True
1166,"River Shimsha At D/S Of Bridge, Halagur,",River,KARNATAKA,2021,Unsafe,5.72,"DO, BOD, Fecal Coliform",24.5,5.7,8.45,542.5,3.4,2.95,350.0,1950.0,,,,,False
1200,"River Shimsha At D/S Of Highway Bridge, Yediyar,",River,KARNATAKA,2021,Unsafe,8.2,"BOD, Fecal Coliform",25.0,6.6,7.0,349.5,4.5,0.9,8100.0,88000.0,91.5,,,,False
3567,River Shimsha D/S Near Madduar Town,River,KARNATAKA,2021,Unsafe,4.796,"DO, BOD, Fecal Coliform",25.5,5.9,7.8,449.0,3.0,1.9,255.0,1600.0,,13.1016788,77.5756532,"town, Karnataka, India",True
3580,River Shimsha At Water Supply Intake Point At Madduar,River,KARNATAKA,2021,Unsafe,3.527,Fecal Coliform,24.0,6.5,8.05,280.0,2.0,2.35,151.0,1045.0,,,,,False
1165,"River Arkavathi At D/S Of Kanakapura Town,",River,KARNATAKA,2021,Unsafe,8.573,"DO, BOD, Fecal Coliform",25.0,3.2,6.95,1178.0,21.5,4.0,47650.0,278000.0,812.0,13.1016788,77.5756532,"town, Karnataka, India",True
2778,"River Arkavathi At T.G. Halli Reservoir,",River,KARNATAKA,2021,Unsafe,9.013,"DO, BOD, Nitrate, Fecal Coliform",25.0,4.4,6.9,1057.0,13.0,24.81,60245.0,461750.0,120.5,12.9392713,77.5722595,"reservoir, Karnataka, India",True
2779,"River Arkavathi At Hesaraghatta Reservoir,",River,KARNATAKA,2021,Unsafe,8.26,"DO, BOD, Fecal Coliform",25.0,5.55,6.85,310.5,5.0,1.85,1000000.0,5000000.0,46.5,12.9392713,77.5722595,"reservoir, Karnataka, India",True
4108,River Akravathi Before Confluence At Sangam,River,KARNATAKA,2021,Unsafe,8.253,"DO, BOD, Fecal Coliform",25.0,5.6,7.55,1016.5,5.1,1.65,8695.0,81050.0,31.5,13.0059246,77.5789838,"sangam, Karnataka, India",True
41,River Kabini At Cause Way Sattur,River,KARNATAKA,2021,Unsafe,3.996,Fecal Coliform,24.5,6.45,8.05,322.5,1.95,2.1,206.5,1145.0,,15.4105056,75.0456504,"sattur, Karnataka, India",True
1197,"River Kabini At Saragur Village D/S,",River,KARNATAKA,2021,Unsafe,3.914,Fecal Coliform,24.5,6.55,7.75,226.5,1.9,0.76,195.0,1070.0,,12.9305838,77.6920571,"village, Karnataka, India",True
1445,"River Kabini At Water Intake Of Kiadb At Nanjangud,",River,KARNATAKA,2021,Unsafe,3.286,Fecal Coliform,24.0,6.85,7.9,200.5,1.5,1.2,130.5,965.0,,12.1220681,76.6843409,"nanjangud, Karnataka, India",True
2775,"River Kabini At Bathing Ghat, Nanjanagud",River,KARNATAKA,2021,Unsafe,5.691,"DO, BOD, Fecal Coliform",23.5,5.95,7.95,277.5,2.9,3.05,570.0,2350.0,,,,,False
3575,River Kabini U/S Intake Point To Nanjanagud & Gundlupet At Debur,River,KARNATAKA,2021,Unsafe,3.992,Fecal Coliform,23.5,6.65,8.15,199.5,1.75,1.45,206.0,1050.0,,,,,False
3577,River Kabini At Water Supply Intake Point To T. Narasipura,River,KARNATAKA,2021,Unsafe,4.821,"BOD, Fecal Coliform",25.0,6.2,8.05,317.0,2.5,2.505,320.0,1950.0,,13.2702874,77.2346786,"narasipura, Karnataka, India",True
1196,"River Lakshmantirtha At D/S Of Hunsur Town,",River,KARNATAKA,2021,Unsafe,7.983,"DO, BOD, Fecal Coliform",24.0,5.45,7.6,606.5,4.2,2.7,705.0,2200.0,,13.1016788,77.5756532,"town, Karnataka, India",True
2772,River Lakshmantirtha At D/S Of Kattemalavadi,River,KARNATAKA,2021,Unsafe,7.975,"DO, BOD, Fecal Coliform",25.0,5.5,7.8,598.0,4.55,3.3,700.0,2450.0,,12.3518289,76.2890432,"kattemalavadi, Karnataka, India",True
3572,River Lakshmantirtha At Water Supply Intake Point To Hunsur Town,River,KARNATAKA,2021,Unsafe,7.407,"DO, BOD, Fecal Coliform",24.0,5.6,7.85,610.0,3.85,2.75,590.0,2250.0,,13.1016788,77.5756532,"town, Karnataka, India",True
4100,"River Suvaranvathi Reservoir, Attigullipura Chamarajanagar",River,KARNATAKA,2021,Unsafe,3.212,Fecal Coliform,22.0,7.1,7.85,150.0,1.2,0.75,125.0,530.0,,11.9544201,77.1069086,"chamarajanagar, Karnataka, India",True
4107,"River Dakshina Pinakini Near Mugalur Bridge Mugalur, Bengaluru",River,KARNATAKA,2021,Unsafe,8.607,"DO, BOD, Fecal Coliform",25.0,2.95,7.0,1055.5,58.0,9.65,1000000.0,5000000.0,839.5,12.9767936,77.590082,"bengaluru, Karnataka, India",True
