stn_code,monitoring_location,water_body_type,state,year,safety_label,pollution_score,violated_params,temperature_avg,do_avg,ph_avg,conductivity_avg,bod_avg,nitrate_avg,fecal_coliform_avg,total_coliform_avg,fecal_streptococci_avg,latitude,longitude,geocode_query,geocoded
1164,"Malprabha At Water Abstr. Pt. To Hubli, Dharwar,",River,KARNATAKA,2019,Unsafe,5.792,Fecal Coliform,29.0,9.0,7.9,616.5,1.5,4.6,985.0,2050.0,63.0,15.4540505,75.0066516,"dharwar, Karnataka, India",True
1186,"Malprabha At D/S Of Aihole Town,",River,KARNATAKA,2019,Unsafe,5.108,Fecal Coliform,23.0,6.45,7.9,460.5,1.65,7.8,507.5,932.5,56.5,13.1016788,77.5756532,"town, Karnataka, India",True
2764,"Malprabha At Badami Bridge,",River,KARNATAKA,2019,Unsafe,5.306,Fecal Coliform,23.0,6.45,8.05,575.5,1.5,7.25,610.0,1700.0,63.0,15.9203874,75.6807865,"badami, Karnataka, India",True
1029,"Tungabhadra At Haralahalli Bridge,",River,KARNATAKA,2019,Unsafe,5.837,"BOD, Fecal Coliform",27.5,6.6,7.58,307.5,2.5,0.655,800.0,1550.0,,13.0236469,76.0551085,"haralahalli, Karnataka, India",True
29,Tungabhadra At Ullanur,River,KARNATAKA,2019,Unsafe,4.751,"BOD, Fecal Coliform",26.0,7.25,8.3,600.0,3.0,0.265,249.0,898.0,,,,"tungabhadra ullanur, Karnataka, India",False
2767,"Tungabhadra At U/S Of Hpf,",River,KARNATAKA,2019,Unsafe,6.007,"BOD, Fecal Coliform",26.0,7.15,7.6,259.0,2.5,0.55,950.0,1850.0,,15.9648343,77.366508,"tungabhadra, Karnataka, India",True
2768,"Tungabhadra At D/S Of Hpf,",River,KARNATAKA,2019,Unsafe,7.964,"DO, BOD, Fecal Coliform",27.0,5.9,7.45,590.0,4.6,0.6,900.0,2000.0,,15.9648343,77.366508,"tungabhadra, Karnataka, India",True
2769,"Tungabhadra At Jackwell Point,",River,KARNATAKA,2019,Unsafe,6.007,"BOD, Fecal Coliform",27.0,6.3,7.55,245.0,2.5,0.7,950.0,1650.0,,15.9648343,77.366508,"tungabhadra, Karnataka, India",True
2770,"Tungabhadra At Harihar Water Supply Intake,",River,KARNATAKA,2019,Unsafe,8.15,"BOD, Fecal Coliform",26.0,6.75,7.3,375.5,3.9,0.65,11450.0,26100.0,,14.5116874,75.809288,"harihar, Karnataka, India",True
2776,"Tungabhadra At D/S Of Gangawathi,",River,KARNATAKA,2019,Unsafe,4.235,"BOD, Fecal Coliform",29.0,7.15,8.35,375.5,2.5,0.3,205.0,884.0,,,,"tungabhadra gangawathi, Karnataka, India",False
2766,"Tungabhadra At New Bridge,",River,KARNATAKA,2019,Unsafe,5.812,"BOD, Fecal Coliform",26.0,7.0,7.6,275.0,2.45,0.4,800.0,1550.0,,15.9648343,77.366508,"tungabhadra, Karnataka, India",True
1168,"Tunga At D/S Of Shimoga Town,",River,KARNATAKA,2019,Unsafe,8.0,"BOD, Fecal Coliform",27.0,6.7,7.5,199.0,3.6,0.6,45550.0,81400.0,,13.1016788,77.5756532,"town, Karnataka, India",True
1896,Tungabhadra At Confluence Point Of Tunga And Bhadra At Kudli,River,KARNATAKA,2019,Unsafe,5.904,"BOD, Fecal Coliform",26.5,7.0,7.4,181.0,2.4,0.45,900.0,1900.0,,18.1124192,77.3351885,"kudli, Karnataka, India",True
1091,Bhadra At Malleswaram D/S Of Kiocl,River,KARNATAKA,2019,Safe,0.0,,20.0,6.1,7.1,93.5,1.5,0.1,42.0,390.0,,13.2097914,75.2503201,"kiocl, Karnataka, India",True
1387,"Bhadra At D/S Of Bhadravathi,",River,KARNATAKA,2019,Unsafe,8.0,"BOD, Fecal Coliform",26.5,6.8,7.6,225.0,3.6,0.55,27500.0,49500.0,,13.8363715,75.6447514,"bhadra bhadravathi, Karnataka, India",True
1169,"Bhadra At D/S Of Kiocl Road Bridge, Near Holehunnur,",River,KARNATAKA,2019,Unsafe,7.575,"BOD, Fecal Coliform",27.0,7.2,7.55,190.0,2.75,0.5,7700.0,12100.0,,,,"bhadra kiocl holehunnur, Karnataka, India",False
2765,"Bhadra At U/S Of Mpm,",River,KARNATAKA,2019,Unsafe,5.65,"BOD, Fecal Coliform",27.0,7.0,7.55,202.5,2.4,0.5,700.0,1300.0,,13.4893942,75.5273902,"bhadra, Karnataka, India",True
2771,"Bhadra At U/S Of Kiocl,",River,KARNATAKA,2019,Safe,0.0,,19.0,6.3,6.95,85.0,1.5,0.1,28.0,285.0,,13.2097914,75.2503201,"kiocl, Karnataka, India",True
1895,Kagina D/S Of Sewage Disposal Point,River,KARNATAKA,2019,Unsafe,4.97,"BOD, Fecal Coliform",31.0,7.15,8.2,510.5,3.0,0.85,295.0,1260.0,,13.3067379,77.6125389,"disposal, Karnataka, India",True
2777,"Kagina At Shahabad Bridge,",River,KARNATAKA,2019,Unsafe,4.626,"BOD, Fecal Coliform",30.5,6.6,8.2,443.5,2.4,0.5,285.0,1250.0,,17.220367,77.3708457,"kagina shahabad, Karnataka, India",True
1198,"Cauvery At Napokulu Bdg (D/S),",River,KARNATAKA,2019,Unsafe,1.64,Fecal Coliform,23.0,6.9,7.25,88.0,1.25,0.25,63.5,310.0,,,,"cauvery napokulu, Karnataka, India",False
1195,"Cauvery At Kushal Nagar U/S (Near Baichanahalli),",River,KARNATAKA,2019,Unsafe,2.444,Fecal Coliform,24.5,7.25,7.35,131.5,1.2,0.4,85.0,340.0,,12.4540512,75.9538266,"baichanahalli, Karnataka, India",True
33,"Cauvery At Krs Dam, Balamurikshetra",River,KARNATAKA,2019,Unsafe,4.283,Fecal Coliform,25.0,6.7,8.05,226.0,1.9,0.655,255.0,1220.0,,,,"cauvery krs balamurikshetra, Karnataka, India",False
1171,"Cauvery At Sri Rangapattanna, D/S Of Road Bdg.,",River,KARNATAKA,2019,Unsafe,4.895,Fecal Coliform,24.0,6.55,7.9,251.5,1.75,0.95,420.0,1700.0,,,,"cauvery sri rangapattanna ., Karnataka, India",False
1386,"Cauvery At D/S Of Karekuara Village,",River,KARNATAKA,2019,Unsafe,4.333,Fecal Coliform,23.0,6.65,8.1,245.5,1.8,0.7,265.0,1420.0,,12.9422696,77.6253883,"village, Karnataka, India",True
34,Cauvery At Sathyagalam Bridge,River,KARNATAKA,2019,Unsafe,4.609,Fecal Coliform,26.5,6.65,7.95,316.5,1.85,1.25,330.0,1170.0,,,,"cauvery sathyagalam, Karnataka, India",False
2773,"Cauvery At Bannur Bridge,",River,KARNATAKA,2019,Unsafe,4.407,"BOD, Fecal Coliform",26.5,6.25,8.1,307.5,2.1,1.05,270.0,1170.0,,12.3053048,76.6959064,"cauvery bannur, Karnataka, India",True
2774,"Cauvery At Ranganathittu,",River,KARNATAKA,2019,Unsafe,4.849,"BOD, Fecal Coliform",25.0,6.5,7.95,250.0,2.05,1.05,395.0,1400.0,,12.4280703,76.653645,"ranganathittu, Karnataka, India",True
3566,Cauvery At Krs Dam Mandya,River,KARNATAKA,2019,Unsafe,4.174,Fecal Coliform,25.5,6.7,7.95,229.0,1.85,0.8,235.0,1120.0,,12.6368939,76.7275477,"mandya, Karnataka, India",True
3568,Cauvery At Water Supply Intake Point To Srirangapatna Town,River,KARNATAKA,2019,Unsafe,4.532,Fecal Coliform,24.5,6.7,8.05,243.5,2.0,0.8,310.0,1270.0,,13.1016788,77.5756532,"town, Karnataka, India",True
3569,Cauvery At Water Supply Intake Point To Mandya Town,River,KARNATAKA,2019,Unsafe,4.47,Fecal Coliform,24.0,6.65,7.9,250.5,1.95,1.0,295.0,1570.0,,13.1016788,77.5756532,"town, Karnataka, India",True
3570,Cauvery D/S Of Kr Nagar Bridge,River,KARNATAKA,2019,Unsafe,4.973,Fecal Coliform,28.0,6.75,7.85,281.0,2.0,1.15,450.0,1600.0,,12.9730088,77.5804711,"nagar, Karnataka, India",True
3571,Cauvery U/S Of Kr Nagar,River,KARNATAKA,2019,Unsafe,5.24,"BOD, Fecal Coliform",28.0,6.7,7.65,284.0,2.05,1.15,560.0,1800.0,,12.9730088,77.5804711,"nagar, Karnataka, India",True
3573,Cauvery D/S Of Kushalanagar Town,River,KARNATAKA,2019,Unsafe,2.572,Fecal Coliform,25.0,7.0,7.45,180.5,1.45,0.65,90.0,445.0,,13.1016788,77.5756532,"town, Karnataka, India",True
3576,Cauvery At Water Supply Intake Point To Mysore Pump House,River,KARNATAKA,2019,Unsafe,3.527,Fecal Coliform,25.5,7.05,7.7,233.5,1.55,0.7,151.0,995.0,,12.9630135,77.7177141,"house, Karnataka, India",True
3578,Cauvery D/S Of Maddur Water Supply Treatment Plant At Bachalli,River,KARNATAKA,2019,Unsafe,5.29,"BOD, Fecal Coliform",24.0,6.55,7.95,280.0,2.15,0.9,560.0,1770.0,,12.6720777,75.7562095,"bachalli, Karnataka, India",True
3579,Cauvery At Water Supply Intake Point At Kollegala Dasanapura,River,KARNATAKA,2019,Unsafe,4.714,Fecal Coliform,26.0,6.45,7.7,331.5,1.95,1.15,360.0,1600.0,,12.7467724,77.7742876,"dasanapura, Karnataka, India",True
3581,Cauvery At Water Supply Intake Point At T K Halli,River,KARNATAKA,2019,Unsafe,4.316,Fecal Coliform,23.5,6.75,7.75,267.5,1.85,1.1,261.5,1120.0,,17.8401056,76.8684901,"halli, Karnataka, India",True
4109,Cauvery River Before Confluence At Sangam,River,KARNATAKA,2019,Unsafe,8.139,"BOD, Fecal Coliform",26.0,6.65,7.9,789.5,4.0,1.3,3166.0,27120.0,,13.0059246,77.5789838,"sangam, Karnataka, India",True
30052,Cauvery At Ajjibore (Bangalore),River,KARNATAKA,2019,Safe,0.0,,,7.2,7.9,542.0,,,12.0,130.0,,12.9767936,77.590082,"bangalore, Karnataka, India",True
4099,"Cauvery River D/S Barachuki Falls, Sathegala, Kollegala",River,KARNATAKA,2019,Unsafe,4.052,Fecal Coliform,26.0,6.65,8.05,312.0,1.85,1.0,215.0,1065.0,,12.170079,77.1462741,"kollegala, Karnataka, India",True
1893,Yagachi River Near Pumping Station. Hassan City,River,KARNATAKA,2019,Unsafe,4.942,"DO, BOD, Fecal Coliform",26.0,4.8,7.6,455.0,2.5,0.35,310.0,2950.0,,13.0222347,77.5671832,"city, Karnataka, India",True
1199,Hemavati At D/S Of Holenarasipura Town At Ramadevala Weir,River,KARNATAKA,2019,Unsafe,3.433,"DO, Fecal Coliform",26.5,5.7,7.8,170.0,1.5,0.15,139.0,1450.0,,13.4143895,74.7645804,"weir, Karnataka, India",True
1166,"Shimsha At D/S Of Bridge, Halagur,",River,KARNATAKA,2019,Unsafe,5.387,"BOD, Fecal Coliform",25.0,6.35,8.0,363.5,2.25,1.55,585.0,2150.0,,12.8027322,76.972542,"Shimsha, Karnataka, India",True
1200,"Shimsha At D/S Of Highway Bridge, Yediyar,",River,KARNATAKA,2019,Unsafe,8.2,"BOD, Fecal Coliform",25.5,6.0,7.45,415.5,6.25,2.35,5541.5,46175.0,36.0,12.8027322,76.972542,"Shimsha, Karnataka, India",True
3567,Shimsha D/S Near Madduar Town,River,KARNATAKA,2019,Unsafe,5.968,"DO, BOD, Fecal Coliform",27.0,5.35,8.1,526.5,3.0,0.8,655.0,1950.0,,13.1016788,77.5756532,"town, Karnataka, India",True
3580,Shimsha At Water Supply Intake Point At Madduar,River,KARNATAKA,2019,Unsafe,4.256,Fecal Coliform,24.0,6.5,7.85,268.5,1.95,1.0,250.0,1170.0,,12.8027322,76.972542,"Shimsha, Karnataka, India",True
1165,"Arkavathi At D/S Of Kanakapura Town,",River,KARNATAKA,2019,Unsafe,8.267,"DO, BOD, Fecal Coliform",25.5,5.5,7.1,1245.5,6.0,9.85,70023.5,800175.0,27.0,13.1016788,77.5756532,"town, Karnataka, India",True
2778,"Arkavathi At T.G. Halli Reservoir, ,",River,KARNATAKA,2019,Unsafe,8.2,"BOD, Fecal Coliform",28.7,6.1,7.6,1102.5,8.5,8.65,55022.0,460270.0,44.0,12.9392713,77.5722595,"reservoir, Karnataka, India",True
2779,"Arkavathi At Hesaraghatta Reservoir,",River,KARNATAKA,2019,Unsafe,8.347,"DO, BOD, Fecal Coliform",27.0,4.9,6.7,274.5,12.0,1.05,1000000.0,5000000.0,,12.9392713,77.5722595,"reservoir, Karnataka, India",True
41,Kabini At Cause Way Sattur,River,KARNATAKA,2019,Unsafe,4.609,Fecal Coliform,26.0,6.75,7.85,402.0,1.85,1.245,330.0,1320.0,,15.4105056,75.0456504,"sattur, Karnataka, India",True
1197,"Kabini At Saragur Village D/S,",River,KARNATAKA,2019,Unsafe,4.557,"BOD, Fecal Coliform",26.75,6.25,7.7,110.0,2.05,0.55,310.0,1520.0,,12.9422696,77.6253883,"village, Karnataka, India",True
1445,"Kabini At Water Intake Of Kiadb At Nanjangud,",River,KARNATAKA,2019,Unsafe,4.404,Fecal Coliform,25.0,6.7,7.95,262.0,1.8,0.65,280.0,1400.0,,12.1220681,76.6843409,"nanjangud, Karnataka, India",True
2775,"Kabini At Bathing Ghat, Nanjanagud,",River,KARNATAKA,2019,Unsafe,5.992,"BOD, Fecal Coliform",25.5,6.25,7.85,276.5,2.35,5.75,1010.0,2180.0,,12.0140065,76.4152088,"Kabini, Karnataka, India",True
1196,"Lakshmantirtha At D/S Of Hunsur Town,",River,KARNATAKA,2019,Unsafe,6.022,"DO, BOD, Fecal Coliform",24.5,4.3,7.55,383.5,3.2,1.1,550.0,2800.0,,13.1016788,77.5756532,"town, Karnataka, India",True
2772,"Lakshmantirtha At D/S Of Kattemalavadi,",River,KARNATAKA,2019,Unsafe,7.974,"DO, BOD, Fecal Coliform",24.5,5.1,8.0,388.5,4.2,1.2,515.0,2450.0,,12.3518289,76.2890432,"kattemalavadi, Karnataka, India",True
3572,Lakshmantirtha At Water Supply Intake Point To Hunsur Town,River,KARNATAKA,2019,Unsafe,5.147,"DO, BOD, Fecal Coliform",27.0,5.9,7.5,355.0,2.45,0.85,425.0,1850.0,,13.1016788,77.5756532,"town, Karnataka, India",True
